"","PERMNO","TICKER","CUSIP","year","RET","mcap"
"6975",14340,"NMBL","65440R10",2016,-0.13913397601875,681397.5
"6976",14341,"EMBB","78463X44",2014,-0.035060287635325,5916
"6977",14341,"EMBB","78463X44",2015,-0.18446569894071,2847.3
"6978",14342,"VLP","91914J10",2014,0.27689860393641,942584.6
"6979",14342,"VLP","91914J10",2015,0.221856833239997,1214573.1
"6980",14342,"VLP","91914J10",2016,-0.113579811946618,1842837.6
"6981",14343,"USDU","97717W47",2014,0.0951781937117133,32851
"6982",14343,"USDU","97717W47",2015,0.0760494340030882,336036
"6983",14343,"USDU","97717W47",2016,0.022293754638679,242000
"6984",14344,"SALT","Y7546A12",2014,-0.803980912930856,1289795.4
"6985",14344,"SALT","Y7546A12",2015,-0.581643425588375,273585
"6986",14344,"SALT","Y7546A12",2016,-0.48938645795094,239224.56
"6987",14345,"AGND","97717W36",2014,-0.0869413107736637,-9979
"6988",14345,"AGND","97717W36",2015,-0.00314905089693895,-26964
"6989",14345,"AGND","97717W36",2016,0.0225086394950516,13220.13
"6990",14346,"AGZD","97717W38",2014,0.00341189311251777,9985.22
"6991",14346,"AGZD","97717W38",2015,-0.00890535097699086,64077
"6992",14346,"AGZD","97717W38",2016,0.0222389458243306,24005
"6993",14347,"HYND","97717W39",2014,-0.110829661261153,10080
"6994",14347,"HYND","97717W39",2015,-0.0568594127392227,6396
"6995",14347,"HYND","97717W39",2016,0.16726101024123,-9645
"6996",14348,"HYZD","97717W43",2014,-0.0410255824585816,-10018
"6997",14348,"HYZD","97717W43",2015,-0.0104077928838281,18464
"6998",14348,"HYZD","97717W43",2016,0.14921591192462,13229.64
"6999",14350,"JGBB","97717W29",2014,-0.00884249916705004,5049.9
"7000",14350,"JGBB","97717W29",2015,-0.0182018798035929,-4930.5
"7001",14351,"KFX","G5307C10",2014,-0.0551081364110377,664382.75
"7002",14352,"KIN","49457710",2014,-0.333035923707449,177554.25
"7003",14352,"KIN","49457710",2015,-0.543623678808654,146746.56
"7004",14352,"KIN","49457710",2016,0.25000821548455,69624.36
"7005",14353,"QTET","G6891L10",2014,-0.508786730980798,-122644.61
"7006",14353,"PANL","G6891L10",2015,-0.444209602985986,163357.9
"7007",14354,"QYLD","75623U10",2014,0.0424928667386157,2544
"7008",14354,"QYLD","75623U10",2015,0.0716674189066622,13095.445
"7009",14354,"QYLD","75623U10",2016,0.0476260492393508,32368
"7010",14355,"RIBT","76283120",2014,-0.166332900508086,15736.08
"7011",14355,"RIBT","76283120",2015,-0.543535699147114,38943.6
"7012",14355,"RIBT","76283120",2016,-0.457576894956989,18692.52
"7013",14356,"TLOG","88165U10",2014,-0.493697891744913,234199.45
"7014",14356,"TLOG","88165U10",2015,-0.641077202290817,115918.65
"7015",14356,"TLOG","88165U10",2016,-0.93630066272932,45822.65
"7016",14358,"TRCH","89102U10",2014,-0.810062771228924,68015.9312
"7017",14358,"TRCH","89102U10",2015,0.27711279707002,18053.595
"7018",14358,"TRCH","89102U10",2016,0.113204313627526,34824.3
"7019",14359,"XNCR","98401F10",2014,0.754925924393668,278423.52
"7020",14359,"XNCR","98401F10",2015,-0.0885300388819334,510802.5
"7021",14359,"XNCR","98401F10",2016,0.800275778915986,548249.52
"7022",14377,"HOLD","00768Y65",2015,0.00200889779112146,-37194.375
"7023",14377,"HOLD","00768Y65",2016,0.0131587901128702,-34632.5
"7024",14378,"CRCM","14163310",2015,-0.13526781796108,247172.95
"7025",14378,"CRCM","14163310",2016,0.196930402983791,226833.75
"7026",14379,"CPG","22576C10",2015,-0.451974175937238,10318197.24
"7027",14379,"CPG","22576C10",2016,0.20120140233748,5691955.68
"7028",14380,"CELP","23275110",2015,-0.30473097484436,90587.16
"7029",14380,"CELP","23275110",2016,0.401471270706231,51148.8
"7030",14383,"DBMX","23305179",2015,-0.0322772532229743,4882
"7031",14383,"DBMX","23305179",2016,0.0519331530961615,4014
"7032",14384,"DBKO","23305181",2015,-0.0323823182272246,4642
"7033",14384,"DBKO","23305181",2016,0.099737334501675,114816
"7034",14385,"DBAW","23305182",2015,-0.00258696474940523,4887.42
"7035",14385,"DBAW","23305182",2016,0.0588979235207048,53133.5
"7036",14387,"EURL","25459Y28",2015,-0.163799619279605,10006.5
"7037",14387,"EURL","25459Y28",2016,-0.177783474150297,41904
"7038",14388,"ZMLP","25459Y29",2015,-0.420219525197095,49561
"7039",14388,"ZMLP","25459Y29",2016,0.185623207341592,45370
"7040",14392,"EPE","26878510",2015,-0.580462527821429,2560618.46
"7041",14392,"EPE","26878510",2016,0.495432186095323,1185430.44
"7042",14393,"SNOW","46090K10",2015,-0.345056150642835,544216.08
"7043",14393,"SNOW","46090K10",2016,1.2826364578126,345925.35
"7044",14394,"MHG","56824R20",2015,0.0153236717137597,5675527.74
"7045",14394,"MHG","56824R20",2016,0.466021697652911,5384159.36
"7046",14399,"SHYD","92189F38",2015,-0.00864907241172763,81280
"7047",14399,"SHYD","92189F38",2016,-0.00204898251918928,103404
"7048",14400,"NWHM","64537010",2015,-0.104969305931364,236536.62
"7049",14400,"NWHM","64537010",2016,-0.0964435227053784,249211.65
"7050",14401,"OGS","68235P10",2015,0.250813980839663,2182624.22
"7051",14401,"OGS","68235P10",2016,0.304637315748381,2545164
"7052",14404,"LDUR","72201R71",2015,0.0230088089251057,138427.8
"7053",14404,"LDUR","72201R71",2016,0.0259453178708127,127654.4
"7054",14405,"DI","72201R72",2015,-0.00930553340660711,46560.96
"7055",14405,"DI","72201R72",2016,0.112077516615109,48579.8
"7056",14406,"PAH","72766Q10",2015,-0.447463512985401,4197032.82
"7057",14406,"PAH","72766Q10",2016,-0.235387723068695,2804050.08
"7058",14407,"NYCC","73937B61",2015,-0.0964967614529791,-3999.75
"7059",14407,"CNTR","73937B61",2016,0.248776723016001,2358
"7060",14408,"RSPP","74978Q10",2015,-0.0298285132489857,1951623
"7061",14408,"RSPP","74978Q10",2016,0.829437065645862,2467804.32
"7062",14409,"RICE","76276010",2015,-0.480211289510696,3000907.62
"7063",14409,"RICE","76276010",2016,0.958708441841384,1504315.52
"7064",14411,"SYE","78467V80",2015,0.0667012623171832,-2834
"7065",14411,"SYE","78467V80",2016,0.0794814167232265,5681.6
"7066",14412,"SYV","78467V87",2015,0.0258964856297981,-2762.75
"7067",14412,"SYV","78467V87",2016,0.119813067811195,-2588.5
"7068",14413,"SYG","78467V88",2015,0.0815208748600302,2857.5
"7069",14413,"SYG","78467V88",2016,0.0481706618414459,8854.5
"7070",14414,"SC","80283M10",2015,-0.191737095721198,6979640
"7071",14414,"SC","80283M10",2016,-0.148270570986238,5651272.58
"7072",14415,"SWAY","19625X10",2015,-0.117399803300415,1007485.92
"7073",14415,"SWAY","19625X10",2016,0.312898086429135,848339.16
"7074",14416,"HELI","G0702112",2015,-0.934264890931126,244218
"7075",14416,"HELI","G0702112",2016,-0.422046749564297,17993.16
"7076",14417,"NADL","G6613P12",2015,-0.84907993514303,405120.24
"7077",14417,"NADL","G6613P12",2016,0.288624627817975,58355.88
"7078",14418,"ACSF","02504D10",2015,-0.10775305894159,122600
"7079",14418,"ACSF","02504D10",2016,0.356477209545738,98400
"7080",14419,"AKER","00973E10",2015,-0.696741160855606,18333.5
"7081",14419,"AKER","00973E10",2016,0.570247812739672,7074.2
"7082",14420,"ALQA","01962120",2015,-0.596222309263936,84255.6
"7083",14420,"ALQA","01962120",2016,-0.724301194254113,60871.8
"7084",14421,"ABIL","G8789K10",2016,-0.720200290409258,261680.96
"7085",14422,"CARA","14075510",2015,0.691074385973564,241701.2
"7086",14422,"CARA","14075510",2016,-0.448990931454417,454885.95
"7087",14423,"CLDN","28249U10",2015,-0.924731736665546,473813.47
"7088",14423,"CLDN","28249U10",2016,-0.471650601016092,35212.38
"7089",14424,"CLTX","00972G10",2015,-0.697918055765269,-20158.6
"7090",14425,"CWAY","19063210",2015,0.125654962912086,57062.4649
"7091",14425,"CWAY","19063210",2016,0.196482842408354,61962.7
"7092",14426,"DRNA","25303110",2015,-0.279298282306295,312873.33
"7093",14426,"DRNA","25303110",2016,-0.757372530862642,234577.05
"7094",14427,"FTHI","33738R30",2015,0.025704091105311,4100
"7095",14427,"FTHI","33738R30",2016,0.110222046820792,6880.125
"7096",14428,"FTLB","33738R40",2015,0.00277164222396364,3042
"7097",14428,"FTLB","33738R40",2016,0.10382066312519,6839
"7098",14431,"GLYC","38000Q10",2015,-0.205564352268975,140913.6
"7099",14431,"GLYC","38000Q10",2016,0.066434563820245,111823.5
"7100",14432,"ITCI","46116X10",2015,2.04759058262017,518297.43
"7101",14432,"ITCI","46116X10",2016,-0.719464280432672,2314456.28
"7102",14433,"LEVY","24549610",2015,0.0889566851549677,-182625
"7103",14433,"TACO","24549610",2016,0.32581750890864,405092.88
"7104",14434,"MBUU","56117J10",2015,-0.150493606956983,294229.65
"7105",14434,"MBUU","56117J10",2016,0.16555272861149,289740.88
"7106",14435,"NVFY","66979P10",2015,-0.359434234621167,63317.91
"7107",14435,"NVFY","66979P10",2016,0.0722177769783803,42444.5
"7108",14436,"RARE","90400D10",2015,1.55652322127247,1481784
"7109",14436,"RARE","90400D10",2016,-0.373238389095523,3960520.52
"7110",14439,"RDVY","33738R50",2015,-0.0267006594920481,10910
"7111",14439,"RDVY","33738R50",2016,0.218492688142898,37025.82
"7112",14440,"RTRX","76129910",2015,0.575989370534339,335590.29
"7113",14440,"RTRX","76129910",2016,-0.0186651685325437,688842.74
"7114",14441,"SMTP","82005410",2015,-0.480263078384705,33047.568
"7115",14441,"SHSP","82005410",2016,0.66772040880928,21699
"7116",14442,"TRVN","89532E10",2015,0.755860586492123,149030.05
"7117",14442,"TRVN","89532E10",2016,-0.439997574733357,496853.34
"7118",14443,"VUSE","26922A50",2015,-0.0600314569932892,296814
"7119",14443,"VUSE","26922A50",2016,0.185233618460734,406979
"7120",14444,"AMDA","02343520",2015,-0.85162570567963,22927.98
"7121",14444,"AMDA","02343520",2016,-0.645998356245968,18378.572
"7122",14447,"ARGS","04022110",2015,-0.769000304438117,201484.25
"7123",14447,"ARGS","04022110",2016,1.12121690154344,49127.34
"7124",14449,"BIOC","09072V20",2015,-0.443550226564642,11036
"7125",14449,"BIOC","09072V20",2016,-0.812801705287123,27976.2
"7126",14450,"CMFN","12574Q10",2015,0.0604243074577642,153617.08
"7127",14450,"CMFN","12574Q10",2016,0.0777064730975947,138213.81
"7128",14451,"CNCE","20602210",2015,0.424173439772098,254364.3
"7129",14451,"CNCE","20602210",2016,-0.457565358300594,405877.77
"7130",14452,"EBIO","28622110",2015,-0.746633731913616,214299.35
"7131",14452,"EBIO","28622110",2016,-0.365455355287084,56698.91
"7132",14455,"EGLT","28226B10",2015,0.936738515221484,89531.12
"7133",14456,"EGRX","26979610",2015,4.72064862781696,248595.27
"7134",14456,"EGRX","26979610",2016,-0.10522125255269,1347041.4
"7135",14457,"FLXN","33938J10",2015,-0.0455670993968718,433516.8
"7136",14457,"FLXN","33938J10",2016,-0.0129719030028068,392574
"7137",14458,"GNCA","37242710",2015,-0.247146730483303,135675.2
"7138",14458,"GNCA","37242710",2016,-0.218213646232638,143856.72
"7139",14459,"INGN","45780L10",2015,0.277960468783131,595212.57
"7140",14459,"INGN","45780L10",2016,0.675487104402288,782773.74
"7141",14460,"IPKW","73937B62",2015,0.0677698750335649,17185
"7142",14460,"IPKW","73937B62",2016,0.119715033275738,61560
"7143",14461,"SNSTA","83543840",2010,0.965404626505855,39102.652
"7144",14461,"SNSTA","83543840",2011,0.398053354748751,-78804.38
"7145",14464,"NGHC","63622030",2015,0.17985706347158,1756427.6
"7146",14464,"NGHC","63622030",2016,0.150360736659462,2234578.18
"7147",14465,"NRX","64066710",2015,-0.880149654272253,94646.16
"7148",14465,"NRX","64066710",2016,-0.912437411622589,20972.52
"7149",14466,"QURE","N9006410",2015,0.116820746459782,266133.32
"7150",14466,"QURE","N9006410",2016,-0.661427621112355,384625.68
"7151",14467,"RVNC","76133010",2015,1.01652158458174,396074.84
"7152",14467,"RVNC","76133010",2016,-0.394024927734933,943687.68
"7153",14468,"RXII","74979C50",2015,-0.761250208531427,35174.4
"7154",14468,"RXII","74979C50",2016,-0.812905146138755,24878.3643
"7155",14469,"SMLR","81684M10",2015,0.306118562915287,-9455.58
"7156",14469,"SMLR","81684M10",2016,-0.398746324517505,13014.96
"7157",14470,"SZMK","83013P10",2015,-0.416934632865073,195574.66
"7158",14471,"TLMR","87482X10",2015,0.293133855592687,988153.32
"7159",14472,"VRNS","92228010",2015,-0.427356974483643,817106.6
"7160",14472,"VRNS","92228010",2016,0.425530491238735,473673.73
"7161",14473,"EQLT","00162Q65",2015,-0.0232686283532766,6927.5
"7162",14473,"EQLT","00162Q65",2016,0.139524676955205,9177
"7163",14474,"GEUR","00768Y66",2015,-0.0214162355023624,2518
"7164",14474,"GEUR","00768Y66",2016,0.0349007014397218,11480
"7165",14476,"GYEN","00768Y68",2015,-0.121453812716025,7607.25
"7166",14476,"GYEN","00768Y68",2016,0.0418502750323517,14099.875
"7167",14478,"CBPX","21117110",2015,-0.0152337559285659,769885.43
"7168",14478,"CBPX","21117110",2016,0.323032866950274,719510
"7169",14479,"IBP","45780R10",2015,0.393378856577426,565460.64
"7170",14479,"IBP","45780R10",2016,0.663310467950628,741178.58
"7171",14480,"IBMH","46429B56",2015,0.0196726155416067,35518
"7172",14480,"IBMH","46429B56",2016,-0.00145134222530574,81504
"7173",14481,"IEIS","46431W30",2015,0.0657020356079689,8737.6
"7174",14482,"IEIL","46431W40",2015,0.0301730769641859,59254
"7175",14483,"HEWG","46434V70",2015,0.0631058519279879,145201.5
"7176",14483,"HEWG","46434V70",2016,0.0873337658249169,1230850
"7177",14484,"HEFA","46434V80",2015,0.0435377945671527,61911.5
"7178",14484,"HEFA","46434V80",2016,0.0417537419032472,3523909
"7179",14485,"TFLO","46434V86",2015,0.00198410464492693,10018
"7180",14485,"TFLO","46434V86",2016,0.00376535292231961,15060
"7181",14486,"HEWJ","46434V88",2015,0.08884663220214,283920
"7182",14486,"HEWJ","46434V88",2016,-0.0100841198272565,710307
"7183",14487,"KN","49926D10",2015,-0.433970668670186,1955943
"7184",14487,"KN","49926D10",2016,0.253551929428713,1241683.56
"7185",14489,"LADR","50574310",2015,-0.259917557358706,1028410.56
"7186",14489,"LADR","50574310",2016,0.22002470334795,703188
"7187",14490,"NEWM","64704V10",2015,-0.119611781620975,872583.14
"7188",14490,"NEWM","64704V10",2016,-0.107401071925146,849937.1
"7189",14491,"SIPE","78468R87",2015,0.0018185724769737,-5811
"7190",14491,"SIPE","78468R87",2016,0.0345457148144519,3851.2
"7191",14492,"USFR","97717X62",2015,-0.00260909038144486,-2491
"7192",14492,"USFR","97717X62",2016,0.00797467714959743,-1242
"7193",14493,"GPRK","G3832710",2015,-0.473684887953093,310151.04
"7194",14493,"GPRK","G3832710",2016,0.596305710395502,158111.25
"7195",14494,"EDOG","00162Q66",2015,-0.166858548964849,10791.72
"7196",14494,"EDOG","00162Q66",2016,0.156933310377121,8550
"7197",14495,"ATEN","00212110",2015,0.504588536644901,275650.64
"7198",14495,"ATEN","00212110",2016,0.266759772551381,402816.96
